raspberry		[n]<<dietetics>><<botany>>覆盆子，（轻蔑/嘲笑）咂舌声
hazelnut		[n]<<dietetics>><<botany>>榛子
walnut			[n]<<dietetics>><<botany>>胡桃
pistachio		[n]<<dietetics>><<botany>>开心果（Pistacia vera）
chickpea		[n]<<dietetics>><<botany>>鹰嘴豆（Cicer arietinum）
lentil			[n]<<dietetics>><<botany>>小扁豆
cornstarch		[n]<<dietetics>>玉米淀粉
lard			[n]<<dietetics>>猪油
schnitzel		[n]<<dietetics>>烤牛排
margarine		[n]<<dietetics>>一种食物，由植物油和熟的脱脂牛奶搅拌成的光滑的奶油，像黄油一样使用；人造奶油
shortening		[n]<<dietetics>>一种可食用的脂肪，用来缩短烘焙食物的时间；起酥油
mayonnaise		[n]<<dietetics>>蛋黄酱
sake			[n]<<dietetics>>日本米酒
pine nut		[n]<<dietetics>>松子
quiche			[n]<<dietetics>><<French>>一种不加糖的蛋奶馅饼，馅料通常很可口(如菠菜、蘑菇或火腿)
patate			
fillet			[n][v]<<dietetics>>切片
fettuccine alfredo		
tartiflette		
tagliatelle alla bolognese		
mussel			[n]<<dietetics>>蚌
baba			[n]<<dietetics>>一种在朗姆酒和糖浆中浸泡过的油腻蛋糕
jacket potato	[n]<<dietetics>><<British>>带皮的烤土豆
tartare			[a]<<dietetics>>生吃的
pastry			[n]<<dietetics>>起酥点心
mille-feuille	[n]<<dietetics>><<French>>千层蛋糕
marinade		[n]<<dietetics>>腌好的菜；腌咸菜
drizzle			[n]小雨
jack-of-all-trades		[n]杂而不精的人，万事通
trampoline		[n]蹦床
homophobic		[a]害怕同性恋的
sitology		[n]饮食营养学
onomatology		[n]命名学
tonality		[n]音调
clay pigeon		[n]<<sports>>泥质飞靶
semitic			[n][a]
laughingstock	[n]滑稽的东西
jocular			[a]快乐的，喜欢开玩笑的
facetious		[a]喜欢开玩笑但不合适的，不严肃的
waggish			[a]幽默的
waggery			[n]调皮的快乐
pleasantry		[n]语言上的幽默，笑话，客气的社交行为
dork			[n]傻子
hitherto		[a][adv]直到那时
theretofore		[a][adv]直到那时
henceforward	[a][adv]从那时之后
henceforth		[a][adv]从那时之后
thenceforth		[a][adv]从那时之后
well-nigh		[adv]几乎
nitroglycerine	[n]<<chemical>><<medical>>硝化甘油
besot			[v]使迷恋，使糊涂
rencontre		[n]战斗性相遇，随意的相遇
amendment		[n]<<law>>修正法案
prohibitionist	[n]禁酒主义者
G-man			[n]FBI特工
blind pig		[n]非法卖酒处
intoxicant		[n]能喝醉的东西
scofflaw		[n]不遵守法律的醉酒者
booze cruise	[n]以卖酒或喝酒为目的的船上旅行
volsteadian		[a]禁酒的
bathtub gin		[n]用水、纯酒精、香精、精油做的自酿酒
shot in the dark		[n]有一点可能是正确的一次猜测
remembrance		[n]记忆，回忆，纪念品
subvocalization	[n]默读
exhort			[v]劝告，告诫
quiescent		[a]静止的，不活动的
peremptory		[a]强制的，专横的
kindred			[a]有关的
inveigh			[v]猛烈抗议或抱怨
trepidation		[n]恐惧
shunny			
whiskerfeathered		
apprehensive	
bully			[n]情人
gymnologize		[v]像印度哲学家一样裸体争论
litote			
paraleipsis		
pedagogue		[n]愚钝或咬文嚼字的老师
dystopia		
cineplex		
girth			
groomzilla		
hypovolenic		
mastectomy		
everglade		
ascarlasis		
seminarian		
egress			
grotesquerie	
lowbrow			
tautological	
butadiene		
narcolepsy		
ptetygium		
facismile		
accreditation	
psychedelic		[a]精神不正常的；模仿、诱发或产生类似幻觉药物的效果的
deity			[n]神；被尊敬为超自然力量的存在
preamble		[n]入门介绍，引言
prelude			[n][v]序曲，开幕式
conservatoire	[n]艺术学校
conservatory	[n]温室大棚；艺术学校
euphemistic		[a]用有礼貌的语言替换无礼貌的语言
embattle		[v]强化力量；准备战斗
unmoor			[v]解锚
purport			[v]（通常有似是而非的外表）意图为，宣城
verbiage		[n]大量使用没什么表意的罕见词；用词汇表达自己的方式
diction			[n]表达法，唱歌时的发音；按准确性、清晰度选择词汇
warble			[n][v]鸟鸣;颤音；有节奏的低音乐声；[n]牛皮肿，一种皮肤下的肿胀，尤指牛、马和野生哺乳动物的背部，因僵尸蝇或鸣蝇蛆的侵扰而引起
profuse			[a]大量倾倒，大量表现；大量存在
gushing			[a]大量出现的
riotous			[a]暴乱的；大量出现的
profusion		[n]大量出现，慷慨
ruddy			[a]红润的；<<British>>用于加强语气
rubicund		[a]脸色红润的
florid			[a]装饰华丽的；脸色红润的，有情感或性狂热的；（疾病）完全发展的
molasses		[n]<<dietetics>>糖浆
gingerbread		[n]<<dietetics>>用姜和糖浆做的蛋糕；（建筑物）过分装饰的
stagecraft		[n]舞台艺术
unionism		
yellow dog		
chappie			
pooch			
dogtrot			
dog tune		
proletariat		
canaille		
muttonhead		[n]傻瓜，笨蛋
mutt			[n]傻瓜，笨蛋
dog in the manger		[n]自己有东西不使用还不分享给别人的人
Sirius			
tosspot			
overtake		[v]赶上，超车
dog days of summer		
dogfall			
coydog			
mansplain		
oompa-loompa	[n]矮人
preteen			[n]小于13岁的孩子
boner			[n]愚蠢的错误
bone			[n]（争辩）对象；骰子；倾向；[v]去骨；为(衣服)提供支撑；打磨；努力学习；[adv]完全，非常
bone to pick	[n]争辩或抱怨的原因
oner			
glory hole		
serfdom			[n]农奴制度
gorilla			[n]大猩猩
flagellation	[n]鞭打
foreplay		[n]性交前的爱抚；前戏
dead-on			
oedipus			[n][a]恋母情结
adderall		[trademark]一种治疗注意力缺失或多动症的药
treasurer		[n]会计，财务主管
no-fly list		[n]禁飞名单
sedition		[n]暴动
phosphine		[n]磷化氢，无色有毒可燃的气体，用于给谷物消毒
limpid			[a]透明的；非常宁静、未被打扰的
bookmaker		[n]书签
accessorize		[v佩戴饰品
provisionally	[adv]临时地
pander			[n]拉皮条者，中间人；充分发掘别人弱点的人；[v]为他人的欲望提供使之满意的东西
gratification	[n]使人满意的东西
go-between		[n]中间人，媒介
defog			[v]去除迷雾
marxist			[n]马克思主义者
leninist		[n]列宁主义者
plenary			[n]全体出席的会议；[a]全体出席的；绝对的，全方面的
compleat		[a]有完全准备技能或原料的
crackerjack		[n]精通某种东西的人或物
levitate		[v]飘行，使飘行
levity			[n]过分或不适宜的轻浮；缺少稳定性
frothy			[a]起泡的，轻浮的
wellspring		[n]提供持续补给的源
fountainhead	[n]溪流的源泉，发源地
pellucid		[a]以透明为特点的
homophone		[n]同音异义词
operative word	[n]关键词
take in one's stride		轻松解决，从容处理
pallor			[n]脸色苍白
impersonal		[a]客观的；无人称的
discoverable	[a]显然的
affordance		[n]定义一个对象的可能用途或使它能够或应该如何被使用的性质或属性
typography		[n]印刷术；印刷格式
horrid			[a]令人震惊的，非常招人烦的，很不愉快的
throw off		摆脱
crabwise		[adv]横行地；小心翼翼地
operose			[a]需要大量工作的，冗长的
sinology		[n]汉学研究
fakir			[n]（伊斯兰教或印度教）苦行僧；冒充者
dervish			[n]（穆斯林）托钵僧
mendicant		[n]（穆斯林）托钵僧
apicultruist	[n]养蜂人
wind up			使结束
fly off the handle		大发雷霆
put sb out		给某人惹麻烦
run its course	让它自生自灭
maypole			[n]一个有花圈的柱子，用于五一节运动和舞蹈
attaché			[n]使馆专员
hands-on		[a]有实际经验的
on this account	因此
supervenient	[a]额外、外来或不被期望的
continuum		[n]<<mathematics>>连续统，一个不能被分割成两个集合且任何一个是有限集的集合；一个连续的整体，其中的元素有细微的差别
sentience		[n]感知，感知力
ethnography		[n]人类学
collective		[a]代表一个集合的；聚集的；集体的；公用的；[n]集体；集体农业；使电路在若干点可用的一组终端
performative	[a]性能的
constative		[a]命令式的
participatory	[a]多人参与的，与人分享的
one-shot operation		[n]只有一次机会的行动
veneer			[n]一薄片的某种原材料；保护或装饰性表面；假象，表面；[v]用一薄层木材覆盖以作为装饰或外层抛光
finish			[n]抛光
plywood			[n]胶合板
mantra			[n]一组神秘的召唤或咒语组成的公式
watchword		[n]用于识别一个群体的咒语；标志语
straddle		[v]跨步站立；不寻常地向外延伸；同时支持矛盾的两方；在问题上态度不明确；[n]中立的人；中立的位置
committal		[n]托运；承诺
consignment		[n]托运
mittimus		[n]收押令
noncommittal	[a]态度不明确的
straddle in the fence		中立或不决定
anorexia		[n]<<medical>>厌食
anorexia nervosa		[n]<<medical>>常见于女性十几岁或二十几岁的饮食习惯的严重失常，由对增重病理上的恐惧引起，导致不正确的饮食模式、营养不良遗迹通常伴随发生的过量减肥
sterling		[n]英镑；[a]银质的；符合高标准的
come down to	归根结底是
boil down to	归根结底是
ouroboros		[n]衔尾蛇
meteoric		[a]流星的；速度非常快，迅速出名的
bricolage		[n]用已有的东西创造（雕塑或想法）
putter			[v]漫无目的地行动或移动；随意地工作；[n]用来推的高尔夫球棒
putter about	磨磨蹭蹭地干活
externalize		[v]将事情归咎于外部原因
rationalize		[v]将事情归咎于外部原因
Socratic		[a]苏格拉底的，通过系统的怀疑和质疑来清晰表达真理
halibut			[n]<pl:halibut>大比目鱼
porcupine		[n]豪猪
potlatch		[n]冬季赠礼节（美洲印第安人冬季的一个节日）
gawk			[n]笨蛋；[v]笨拙地盯
gooey			[a]软、湿、黏的；过分伤感的
polaroid		[n]用于一种光偏光材料，尤其用于眼镜和灯以防止眩光，或用于产生已冲洗照片的照相机
amenity			[n]引起舒适或享受的东西；好的社交礼仪或行为；令人愉悦的品质
glen			[n]峡谷
pelican			[n]<<biology>>
unhinged		[a]精神错乱的
transvestite	[n][a]穿异性服装的
pouty			[a]噘嘴的，容易生气的
tocino			
spring roll		[n]<<dietetics>>春卷
soot			[n]烟灰
fuliginous		[a]煤色的，灰黑色的
dilatory		[a]拖沓的，延迟的
fugacious		[a]易消逝的
cajole			[v]用蜜言哄骗
vitriol			[n]恶言
longanimity		[n]长期忍受伤害的性格
glabrous		[a]表面光滑的，没有突出或毛发的
projection		[n]突出，投射
plumpness		[n]丰满
embonpoint		[n]丰满
wan				[a]苍白的，乏力的；暗淡的；[v]使苍白，使呈病态
dove			[n]鸽子；棕灰色
edema			[n]<<pathology>>水肿
monoxide		[n]一氧化物
child neglect	[n]忽视儿童，照管不良
chin up			振奋起来
stand tall		昂首站立
purgatory		[n]（天主教）炼狱；暂时的苦难
plushy			[a]长毛绒的，豪华的
guilty pleasure	罪恶快感
gleeful			[a]快乐的
glee			[n]快乐；男声唱的部分
sextant			[n]<<nautical>>六分仪
rambunctious	[a]标记为无法控制的自大的
recusant		[a]不服从政府的
restive			[a]倔强难以控制的；标记为不耐心或不安心的
refractory		[a]倔强的，不能管教的；治不好的；对刺激无反应的；免疫的；耐高温的
admissible		[a]可接受的
stochastic		[a]<<mathematics>>随机的
quadratic		[a]<<mathematics>>二次的
extremum		[n]<<mathematics>>极值
stationary point		[n]<<mathematics>>驻点，平稳点
saddle point	[n]<<mathematics>>鞍点
sash			[n][v]腰带，肩带
presuppose		[v]假定，以...为先决条件
nascent			[a]新兴的
perinatology	[n]<<medical>>围产期学（产前5个月和产后1个月）
ab initio		[adv]从头开始的计算
in silico		[a][adv]用硅的，用计算机完成的
panzer			[n]二战时期德国装甲部队
rearmement		[n]重整军队
preponderance	[n]重量、权利、重要或力量上的绝对优势；数量上的领先；大多数
prepotency		[n]领先的状态；由于大量显性基因的纯合性而使个体或种群将其性状遗传给后代的不寻常能力
ideation		[n]产生想法的能力
piste			[n]滑雪道
physiology		[n]生理学
gospel			[n]福音
nitty-gritty	[n]具体、基础、重要的细节
get down to brass tacks		来到重要的细节处
nuts and bolts	[n]重要细节，基础细节
disseminate		[v]宣传，广为流传
longitudinal	[a]长度的，纵向的，经度的
full-blown		[a]成熟的，盛开的
affective		[a]感情的，表达感情的
underdress		[n]内衣，内裙；[v]使穿着过分朴素
pedometer		[n]计步器
gaffe			[n]外交或社交失误；大过失
faux pas		[n]严重失误，社交尴尬或不合时宜的行为
white supremacist		[n]白人至上主义者
logorrhea		[n]非常能说话而且内容不连贯
inextricably	[adv]不可分割地
evangelize		[v]传福音；使信基督教
Christianity	[n]基督教
pachyderm		[n]<<biology>>非反刍的哺乳动物，包括大象、犀牛属、河马属
rhinoceros		[n]<<biology>>犀牛属
hippopotamus	[n]<<biology>>河马属
stasis			[n]静止状态
heckle			[v]用问题、质疑或愚弄骚扰或使烦恼
bona fide		[a][adv]善意的，真诚的
echt			[a]真实的，不虚假的
scarlet			[a]猩红色；粗暴而明目张胆地有攻击性；[n]
glaring			[a]明目张胆的
catch a chill	[n]感冒
far-fetched		[a]牵强附和的
look a gift horse in the mouth		[n]对别人给的东西挑毛病
string along	欺骗
till			[n]交款处，现金收纳机；[v]耕地
escritoire		[n]写字台
schadenfreude	[n]从他人的麻烦上获得的乐趣
diploid			[n]<<genetics>>二倍体
haploid			[n]<<genetics>>单倍体
nucleotide		[n]<<biology>>核苷酸
allele			[n]<<genetics>>等位基因
codon			[n]<<genetics>>密码子
homozygous		[a][n]<<genetics>>纯合子
heterozygous	[a][n]<<genetics>>杂合子
leitmotif		[n]主乐调
collogue		[v]密谋
gerontocracy	[n]老人统治
foothold		[n]立足点
phish			[v][n]网络钓鱼
file			[n][v]锉刀
enliven			[v]给予生机
quicken			[v]使复活，刺激；加速
vivify			[v]重新给予生机
malodorous		[a]有恶臭的；非常不正确的
prong			[n]刺
discriminant	[n]<<mathematics>>判别式
eigenvalue		[n]<<mathematics>>特征值
tandem			[n]串联
kiln			[n]窑
enclosure		[n]附件；圈地运动
injective		[a]<<mathematics>>单射的
asymptotic		[a]<<mathematics>>渐近线的
asymptotic analysis		[n]<<mathematics>>渐近分析
homologate		[v]允许，正式确认
misology		[n]对评论、讲道理的厌恶
mythomania		[n]对说谎或夸张的过分倾向
shill			[n][v]诱饵；推销员
Pinkerton		[n]私人侦探
amicus curiae	[n]<<Latin>>协助法庭解决特殊问题的人
trundle			[v]推以使滚动；用有轮子的车作为交通方式；滚动；[n]滚动的声音；圆形或椭圆形木桶
trundle bed		[n]有脚轮的床
inanition		[n]空虚的状态，由于饥渴而非常疲倦的状态，或缺少生气或士气
sedulous		[a]勤奋的，（干活）小心谨慎的
vibrissa		[n](pl. vibrissae)<<anatomy>>鼻毛；触须
insectivorous	[a]<<biology>>食虫的
redolent		[a]有芳香的；唤起回忆的
evocative		[a]趋向于唤起感情回忆的
revise			[v]改正；校订；重新分类；[n]证据修改的书面证据
tidings			[n]消息
fledgling		[n]<<attributive>>雏鸟；无经验的人
greenhorn		
neophyte		
novitiate		
tenderfoot		
tyro			
old hand		
signet			[n]替代签名的印；印留下的图案；（戒指上的）小凹雕印；[v]
befit			[v]适合于
dowdy			[a]破烂的；旧的；缺乏现代风格的
smartness		[n]现代风格
tipple			[v]连续小口喝酒；[n]筛煤场；装运煤的地方
strop			
ajar			[a][adv]轻微张开
welter			[v]滚动；深深陷入；[n]混乱，躁动，乱七八糟的一堆
voluble			[a]容易转动的；说话快的，流利的
toss about		滚来滚去
squall			[v][n]大声喊；[n]短暂的暴乱；雨或雪中的一阵强风
barnacle goose	[n]<<biology>>白额黑雁
sapling			[n]小树，胸高处直径不到4英寸的树；年轻人
nib				[n]嘴，笔尖
tureen			[n]装食物的有盖的碗
inveigle		[v]通过甜言蜜语哄骗
prig			[n]小偷；通过仔细观察用于或礼节而不断反对或提出质疑的人
rumpus			[n]乱哄哄的东西
bugbear			[n]用来吓人的假想的幽灵；令人恐惧的物体或来源；很棘手的问题
bête noire		[n]被极力厌恶或躲避的人或物
nostrum			[n]被制作者声称是秘密配方但没有任何科学证据的药；有问题的模式或解决方案
catholicon		[n]万能药
duplicitous		[a]有欺骗性的
svelte			[a]苗条的，柔和的
verdure			[n]植物的绿色，绿色植物；充满健康活力的状态
raiment			[n]衣物，装饰
habiliment		[n]标志；（plural）衣物，制服
homespun		[a]朴素的，在家里织的
imbroglio		[n]非常痛苦或尴尬的误解；丑闻；混乱痛苦的纷争；（文学作品中的）复杂的局势；混乱的一团
maladriot		[n]不灵活的，笨的
impolitic		[a]不明智的
epigone			[n]追随者；低级的模仿者
potboiler		[n]低级的（文学）工作，以养家糊口为主要目的
literatus		[n]文学界，学者
tricorn			[a]长三个角或有三个角落的
tea party		[n]茶话会
pother			[n]混乱或不安的活动，骚动；对一个不重要事情的令人烦恼的讨论；一大块烟或尘；思想上的混乱；[v]
cenacle			[n]休息室，尤其指罗马天主教女人在修女的指导下的休息室
cantle			[n]马鞍后面上升的部分；切下来的一部分
regnant			[a]统治的；有统治地位的；大量普及的
terpsichorean	[a]与舞蹈有关的
clerisy			[n]知识分子阶层
intelligentsia	[n]知识分子阶层
williwaw		[n]从高山上吹下来的强风；混乱的骚动
hypnopompic		[a]半有意识状态的
pule			[v]抱怨
bleat			[v]抱怨，啜泣；[n]羊叫
mewl			[v]猫叫，婴儿啜泣
sparge			[v]洒，喷
enmesh			[v]用网捕获
cogman			
hominine		[n]<<biology>>人科
homo erectus	[n]<<biology>>直立人类
eggfruit		
kingcraft		[n]治国术
calamine		[n]由氧化铁、氧化锌组成的矿石，用于擦洗或药膏
liniment		[n]擦剂
noncommissioned	[a]不在现役的，无委托的
effleurage		[n]（按摩）轻微一推
effloresce		[v]盛开；由于失去结晶水而形成粉末；形成或变成粉末一样的坚硬外壳
florescence		[n]花开的状态或季节
clef			[n]<<musical>>放在五线谱开头的谱号
treble clef		[n]<<musical>>高音谱号
bass clef		[n]<<musical>>低音谱号
repine			[v]（over）抱怨；希望得到某物
protoplasm		[n]<<biology>>由有机或无机物质组成的胶状物，构成细胞核、细胞质、线粒体等细胞成分
plastid			[n]<<biology>>色素体
chloroplast		[n]<<biology>>叶绿体
amyloplast		[n]<<biology>>生成和存储淀粉的无色色素体
starch			[n]淀粉；活跃；呆板正式的风格，正式风格
organelle		[n]<<biology>>细胞器，细胞质中由特定功能的各种微小结构的总称，包括线粒体、叶绿体、内质网、高尔基体、融媒体、微体等
nucleus			[n]<<biology>>细胞核
cytoplasm		[n]<<biology>>细胞质
colloidal		[a]<<biology>>胶质的，胶状的
middle lamella	[n]<<biology>>植物细胞的胞间层
vacuole			[n]<<biology>>液泡
Golgi apparatus	[n]<<biology>>高尔基体
saccule			[n]<<biology>>小囊，内耳迷路中的球囊
nucleolus		[n]<<biology>>核仁
ribosome		[n]<<biology>>
endoplasmic reticulum		[n]<<biology>>
centriole		[n]<<biology>>
lysosome		[n]<<biology>>
physiotherapist	[n]物理疗法
versity			[v]作诗；用诗描述
prolocutor		[n]发言人；主席，主持人
hylozoism		[n]希腊哲学家的一个理论，认为万物皆有声明
sixpenny		[a]值六便士的
upstanding		[a]直立的，健康的，身体笔直的
disadvantaged	[a]缺乏基础资源或生存条件以至于被认为是处于社会下层地位的
moorhen			[n]<<biology>>黑水鸭
schematic		[a]图解的
puppyhood		[n]小狗
picket			[n]尖木桩；前哨队伍；抗议队伍的领头；[v]用尖木桩防御；用绳子系上；提出抗议
bittersweet		[n]苦中带甜；<<botany>>白英；[a]
feverweed		[n]<<botany>>刺芹属植物
vindaloo		[n]<<dietetics>>（印度）（用蒜、酒等配制的）咖喱肉
avifauna		[n]一个区域内的鸟类
fructuous		[a]果实产量高的
homey			[a]像家一样的；平凡的；[n]老乡
uptake			[n]理解力；向上的烟筒；像生物组织或细胞汲取
cyclothymic		[a][n]比狂躁症弱的情绪失调，表现为间歇性的悲伤或兴奋的爆发
wheelie bin		[n]带轮的大垃圾桶
pro rata		<<Latin>>按比例的
stare decisis	<<Latin>>遵循先例
immaterial		[a]不重要的
squelch			
circumambages	[n]用语隐晦或曲折
paromologia		[n]对对手的婉转让步，意在增强己方观点
sophism			[n]表面正确但实际上不正确或有欺骗性的论证
fallacious		
preterition		
pretermission	
mudslinging		
apophasis		[n]不直接地断言某事是正确的的场合
tergiversation	[n]闪烁其词，不直接给出答案
tergiversant	[a]
tergiversate	[v]
irregardless	[a]
stuffing		
dope			
zipper			
parka			
palataize		[v]<<Phonetics>>使颚化
claque			[n]一群奉承者；一群请来在演出中鼓掌的人
sycophant		[n][a]阿谀奉承的
rostrum			[n]讲台，船头，鸟喙
galley			[n]完全由桨推动的船，古代战舰；船上的厨房或厨房器具
typeset			[n][v]排版，排字
oar				[n]桨
prow			[n]船头；[a]勇敢的
passim			[adv]到处
sic passim		[n]在一个作品中总能见到的词汇或想法
repand			[a]有轻微波浪形边缘的
innervate		[v]<<biology>>提供神经
pylorus			[n]<<anatomy>>幽门
tamale			[n]<<dietetics>><<Mexican>>玉米粉蒸肉
retardant		[a][n]<<chemical>>阻碍剂
cathode			[n]<<chemical>>（电解池）阴极
ray tube		[n]射线管
capacitor		[n]<<physics>>电容器
tumble drier	[n]滚筒烘干机
light-hearted	[a]轻松地，无忧无虑的
opinionated		[a]固执己见的
paradoxical		[a]矛盾的
risotto			[n]<<dietetics>>意大利烩饭
top-notch		[a]一流的
panhandle		[v]在街上乞讨；[n]柄状的狭长区域
hardscrabble	[a]贫瘠的
norm			[n]<<mathematics>>范数
geodesic		[n][a]测地线
commutative		[a]<<mathematics>>交换的
division algebra		[n]<<mathematics>>可除代数
polar decomposition		[n]<<physics>>极分解
gimbal			[n]可以转向各个方向的平衡环
guttersnipe		[n]
tanner			
blasé			[a]
neologism		[n]新词
dark pattern	[n]精心设计以使用户不小心使用的UI，意在让用户购买其本不想买的东西或提高自己网站的知名度
synagogue		[n]犹太人聚集处
sidesplitting	[a]特别搞笑的
uproarious		[a]非常喧嚣的；混乱的；非常可笑的
ludicrous		[a]通过明显的荒唐、不一致、夸大或奇怪来引笑的
farcical		[a]搞笑的；荒唐的
chucklesome		[a]咯咯笑的
antic			[a]姿势滑稽的，搞笑的
doxology		[a]对上帝的赞歌
synecdoche		[n]提喻（用局部代替整体，用材料代替物体）
metonymy		[n]转喻（用一个事物的特征性标志代替事物）
malarkey		[n]不真诚或愚蠢的话，空话
fracking		[n]将液体注入页岩岩床上以取出汽油或天然气
shale			[n]页岩，泥板岩
tear along		狂奔
belt along		狂奔
reticulate		[a]网状的；<<genetics>>依赖于遗传重组(包括不同的杂交种群)的进化的；[v]分割或重构以形成一张网
action figure	[n]手办
congratulatory	[a]值得庆祝的
coup de main	[n]一次突然袭击
marsupial		[a]<<biology>>有袋的；[n]
frangible		[a]容易破碎的
friable			[a]容易碾碎的
peckish			[a]饥饿的，急躁的
trough			[n]水槽；<<physics>>波谷
prima facie		[adv]第一眼看上去；[a]非常明显的；自我解释的；不需要证明的（证据）
ostensible		[a]明显的；表面是一回事可又可疑的
ostensive		[a]明显的
exploratory		[a]实验性的
confirmatory	[a]证实的
a priori		[a]<<Latin>>推演的，数学归纳法中初始条件的
a posteriori	[a]<<Latin>>归纳的
postseason		[n]季后赛
outsource		[v]用外国货企业外的供应商提供的材料生产
insource		[v]
back-office		[n]后勤部门
haulier			[n]<<British>>搬运工；自动搬运垃圾的车
vegetation		[n]一个地区的完全植物覆盖；惰性的存在；身体上长出来的不正常的东西
bear out		证实，支持
on par with		与...同等水平
officialdom		[n]官场，官僚作风
fungible		[a]可以取代的；可以用作货币的
fungibility		[n]可取代性
debatable		[a]有争议的
discretise		[v]<<cs>>离散化
etiology		[n]<<medical>>病理学
moat			[n]中世纪城堡外的战壕，城墙或其他防御工事，通常用水包围
battering ram	[n]破城锤
drawbridge		[n]可开闭的吊桥
nepenthe		[n]古人制作的一种药水，能使人忘记疼痛或悲伤；舒缓情绪的东西
tintinnabulation		[n]铃铛响
surcease		[v]结束
dissever		[v]使分裂
picturedrome	[n]电影院
back lot		[n]露天电影院
cusp			[n]<<mathematics>>奇点；尖端
crunode			[n]<<mathematics>>
acnode			[n]<<mathematics>>
nail-biter		[n]紧张的局势
suprachiasmatic nucleus		[n]<<anatomy>>
hypothalamus	[n]<<anatomy>>
chiasma			[n]<<anatomy>>
circadian		[a]以24小时为周期的
entrain			[v]被卷入并一起移动（粒子或气体）；决定或改变...的形态或周期；上火车
roadmap			[n]向目标前进的详细计划；详细的解释
ground plan		[n]建筑物一层的蓝图；第一个或基础计划
vie				[v]竞争
bailiff			[n]执法官
bailiwick		[n]法警办公室或管辖范围；有特殊知识或权限的领域
reprove			[v]谴责；训斥
octothorpe		[n]#号
hash			[v]把食物切成小块；使迷惑；（over, out)谈论，给出观点；[n]切好的食物；废话；混乱的一团；对旧事物的重新使用或提及
mishmash		
mixed bag		
muddle			
omnium-gatherum	
ragbag			
ragout			
salmagundi		
gallimaufry		
crazy quilt		
overarching		[a]首要的
at the outside	
farrier			[n]给马上鞋的人
ferrum			[n]<<chemical>>铁
doyenne			
recidivism		
mean feat		
eloquent		
lewd			
capade			
phalanx			
masochism		
by and large	
chalk up		
aubergine		[n]<<dietetics>><<British>>茄子
courgette		[n]<<dietetics>>西葫芦
ladle			
mac and cheese	[n]<<dietetics>>通心粉和奶酪
Brussels		比利时首都
satsuma			[n]<<dietetics>>蜜桔的一种
venison			[n]<<dietetics>>鹿肉
sirloin			[n]<<dietetics>>牛里脊
rump steak		
cox				[n]
romaine			[n]<<dietetics>>（=cos lettuce）（Lactuca sativa）生菜的一种
columnar		[a]
babycorn		
sugarsnap		
prosciutto		[n]<<dietetics>><<Italian>>熏火腿
dichotomy		[a]将一个部分分成两个互斥或对立的两个群体或实体；看起来自相矛盾的事物；分叉
somaesthetic	[a]<<biology>>包括表皮感官和运动感官的身体感觉
volition		[n]自主选择权
volitional		[a]主动的，有意识的
enteric			[a]<<biology>>关于或影响肠道的
integumentary	[a]<<biology>>关于表皮或外层（皮肤、毛发、鳞、羽毛、角质）的；与皮肤有关的
adipose tissue	[a]<<biology>>
skeletal		[a]<<biology>>关于、形成、或像骨架的
circulatory		[a]<<biology>>与循环系统有关的
anabolism		[a]<<biology>>新陈代谢的合成作用
myelin			[n]<<biology>>髓磷脂
myelinated		[a]<<biology>>有髓鞘的
nutrient		[a]提供营养的
multicausal		[a]多原因的
Ayurveda		[n]<<medical>>一种印度的草药按摩法
sated			[a]饱足的
vigil			[n]守夜；夜间祷告
consubstantiation		[n]<<Christian>>
eucharistic		[a]圣餐的；[n]
transubstantiation		[n]
lame duck		[n]<<British>>不景气的公司，在竞争中处于落后地位的人；在选举到就职期间被选择作为政府的组织；任期马上就要结束的人
inauguration	[n]就职典礼
investiture		[n]授职仪式；包装或装饰物
ratify			[v]正式确认
sanction		[n]基督教学位；誓言；对违法行为的处罚；信条；用于强制执行社会标准的社会机制；正式允许；[v]
precatory		[a]表达遗愿的
affiant			[b]宣誓过的人
deponent		[n]宣誓证人；[a]处于被动词形但是有主动表意的动词
wage slave		[n]指望工资活命的人
proslavery		[a]崇尚奴隶制度的
sanctimonious	[a]假装虔诚的
twee			[a]故作多情的
cosy			[n]保护罩
autologous		
phraseological	[a]措辞上的
phraseology		[n]
autosome		[n]<<genetics>>常染色体
autosomal		[n]<<genetics>>常染色体的
recessive		[n]<<genetics>>隐性的；只在纯合条件下表现性状的
penetrance		[n]<<genetics>>在给定条件下一个个体中某个特定基因使得其可以显现形状的占比
expressivity	[n]<<genetics>>某个特定基因的影响形状的能力
Mendellian		[n]<<genetics>>孟德尔遗传定律的
pedigree		[n]家谱；来源；纯种
geusioleptic	[a]乐于助人的，表达善意的
pediculous		[a]长虱子的
gemütlich		[a]令人愉悦的
psychagogic		[a]吸引人的，有改变人观点能力的
scaramouch		[n]胆小鬼
sniptious		[a]有魅力的，聪明的
gamphrel		[n]<<Scottish>>笨蛋
bezonian		[n]<<archaic>>流氓；士兵
barnburner		[n]非常有趣的东西
red herring		[n]腌制的深棕色鲱鱼；用于吸引注意力从而进行真正目的的东西
put all one's eggs in one basket		
beat a dead horse		
put out to pasture		
separate the wheat from the chaff		
a hard row to hoe		
when pigs fly with their tails forward		
bought the farm	
promiscuity		[n]随机的性行为；无标准的选择
wild oats		
cantaloupe		[n]<<dietetics>>哈密瓜
guppy			[n]<<dietetics>>孔雀鱼
arithmocracy	[n]群众统治
